Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HPA,APA,HPG,APG,HCR,ACR,HP,AP,HSZA,HSZB,HSZC,ASZA,ASZB,ASZC,FTHG_P,FTAG_P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-09-10,Arsenal,West Brom,2,3,A,0,0,D,M Oliver,24,7,12,5,15,14,16,4,4,3,0,0,0,1,0,0,56,11,64.3,35.7,3,12,9,2,4,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-09-10,Birmingham,Wigan,0,0,D,0,0,D,M Clattenburg,10,17,4,10,12,18,3,7,2,3,1,0,0,0,0,0,20,19,56.1,43.9,3,3,5,0,5,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-09-10,Blackpool,Blackburn,1,2,A,0,1,A,M Dean,11,13,8,8,12,11,8,8,2,1,0,0,0,0,0,0,41,29,58.2,41.8,3,4,4,1,8,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-09-10,Fulham,Everton,0,0,D,0,0,D,H Webb,12,15,2,7,15,13,4,5,2,1,0,0,0,0,0,0,17,25,45.8,54.2,0,5,7,0,5,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-09-10,Liverpool,Sunderland,2,2,D,1,1,D,S Attwell,13,10,5,1,15,7,3,3,3,1,0,0,0,1,0,1,23,19,54.9,45.1,0,7,7,1,2,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-09-10,Man City,Chelsea,1,0,H,0,0,D,A Marriner,8,15,6,4,10,12,3,4,2,3,0,0,0,0,0,0,20,21,43,57,0,2,6,1,6,8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-09-10,West Ham,Tottenham,1,0,H,1,0,H,M Atkinson,22,17,15,11,10,11,14,7,2,0,0,0,0,0,0,0,40,29,36.1,63.9,1,12,9,1,7,9,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-09-10,Bolton,Man United,2,2,D,1,1,D,P Dowd,15,12,9,6,16,18,7,12,1,2,0,0,0,0,0,0,13,41,34.2,65.8,0,9,6,0,6,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-09-10,Newcastle,Stoke,1,2,A,1,0,H,M Jones,11,8,7,2,8,11,3,4,0,1,0,0,1,0,1,0,31,16,63,37,0,6,6,2,3,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-09-10,Wolves,Aston Villa,1,2,A,0,1,A,M Halsey,14,10,12,8,15,19,5,4,1,2,0,0,0,0,0,0,22,21,57.7,42.3,1,5,8,2,3,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-10-10,Birmingham,Everton,0,2,A,0,0,D,P Dowd,6,11,3,6,5,11,6,5,0,0,0,0,0,0,0,0,25,27,49,51,0,3,3,1,6,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-10-10,Stoke,Blackburn,1,0,H,0,0,D,H Webb,18,7,11,4,8,13,8,6,2,3,0,0,0,0,0,0,28,28,44.5,55.5,1,10,7,0,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-10-10,Sunderland,Man United,0,0,D,0,0,D,C Foy,14,10,8,4,10,6,10,4,1,2,0,0,0,0,0,0,39,22,48,52,0,6,8,0,3,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-10-10,Tottenham,Aston Villa,2,1,H,1,1,D,M Clattenburg,19,13,10,4,12,19,10,4,1,3,0,0,0,0,0,0,28,23,53.1,46.9,2,8,8,1,5,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-10-10,West Brom,Bolton,1,1,D,0,0,D,P Walton,17,10,9,5,8,10,7,4,3,2,0,0,0,0,0,0,38,14,56.5,43.5,2,4,11,0,6,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-10-10,West Ham,Fulham,1,1,D,0,1,A,A Marriner,12,17,5,5,15,8,2,3,3,1,0,0,0,0,0,0,26,27,45.6,54.4,1,9,2,0,9,9,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-10-10,Wigan,Wolves,2,0,H,0,0,D,L Mason,24,2,17,0,9,12,3,3,1,2,0,1,0,0,0,0,14,12,60.9,39.1,0,8,16,0,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-10-10,Chelsea,Arsenal,2,0,H,1,0,H,M Dean,11,13,6,5,7,12,10,10,1,1,0,0,0,0,0,0,17,31,47,53,1,5,5,2,4,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-10-10,Liverpool,Blackpool,1,2,A,0,2,A,M Jones,19,11,10,7,11,10,5,2,2,1,0,0,0,1,0,1,41,10,56.8,43.2,1,12,7,1,4,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-10-10,Man City,Newcastle,2,1,H,1,1,D,M Atkinson,9,8,5,4,11,13,4,4,3,2,0,0,1,0,1,0,18,27,51.9,48.1,0,7,2,0,3,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-10-10,Arsenal,Birmingham,2,1,H,1,1,D,M Atkinson,18,6,13,4,16,9,7,3,2,2,1,0,1,0,1,0,24,16,58.1,41.9,2,10,6,0,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-10-10,Aston Villa,Chelsea,0,0,D,0,0,D,L Mason,11,13,5,6,11,11,9,5,4,3,0,0,0,0,0,0,22,26,40,60,0,9,2,1,4,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-10-10,Bolton,Stoke,2,1,H,1,0,H,P Walton,11,8,6,3,10,8,5,6,2,2,1,0,0,0,0,0,25,18,59.4,40.6,1,5,6,2,2,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-10-10,Fulham,Tottenham,1,2,A,1,1,D,M Dean,11,14,5,6,9,10,4,11,1,1,0,0,0,0,0,0,20,32,49.4,50.6,1,6,4,2,6,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-10-10,Man United,West Brom,2,2,D,2,0,H,M Jones,16,7,9,2,10,7,3,2,1,2,0,0,0,0,0,0,25,18,56,44,0,10,6,1,2,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-10-10,Newcastle,Wigan,2,2,D,0,2,A,M Halsey,9,8,4,4,13,14,6,3,2,1,0,0,0,0,0,0,34,10,57.5,42.5,3,3,3,0,3,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-10-10,Wolves,West Ham,1,1,D,1,0,H,M Clattenburg,9,9,5,7,10,8,8,3,0,1,0,0,0,1,0,1,25,19,49,51,0,5,4,0,5,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-10-10,Blackpool,Man City,2,3,A,0,0,D,P Dowd,16,13,5,8,9,9,3,9,0,2,0,0,0,0,0,0,18,26,56.3,43.7,1,5,10,1,7,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-10-10,Everton,Liverpool,2,0,H,1,0,H,H Webb,9,15,6,9,10,9,8,7,2,2,0,0,0,0,0,0,21,29,34.1,65.9,0,4,5,0,4,11,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-10-10,Blackburn,Sunderland,0,0,D,0,0,D,L Probert,9,16,3,7,12,11,5,3,2,1,1,0,0,0,0,0,20,26,43,57,0,4,5,0,6,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-10-10,Birmingham,Blackpool,2,0,H,1,0,H,A Taylor,17,14,8,6,8,16,9,10,1,1,0,0,0,0,0,0,37,37,54.2,45.8,4,7,7,2,5,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-10-10,Chelsea,Wolves,2,0,H,1,0,H,L Probert,17,12,10,9,8,8,8,8,1,2,0,0,0,0,0,0,31,33,48.5,51.5,0,11,6,1,7,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-10-10,Sunderland,Aston Villa,1,0,H,1,0,H,M Halsey,13,11,6,7,11,13,4,11,1,2,0,0,0,0,0,0,22,37,47.7,52.3,1,6,7,1,8,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-10-10,Tottenham,Everton,1,1,D,1,1,D,M Jones,13,7,8,3,15,14,4,4,3,1,0,0,0,0,0,0,32,22,53.4,46.6,1,5,7,0,0,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-10-10,West Brom,Fulham,2,1,H,2,1,H,K Friend,14,9,7,3,3,8,7,5,0,0,0,0,0,0,0,0,22,23,49.9,50.1,2,7,5,0,2,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-10-10,West Ham,Newcastle,1,2,A,1,1,D,C Foy,5,13,1,8,12,6,2,6,0,0,0,0,0,0,0,0,22,31,40.7,59.3,0,2,2,1,4,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-10-10,Wigan,Bolton,1,1,D,0,0,D,H Webb,15,9,9,2,8,14,5,0,0,2,0,0,0,0,0,0,12,17,50.8,49.2,1,8,6,1,5,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-10-10,Liverpool,Blackburn,2,1,H,0,0,D,P Dowd,17,4,10,2,17,12,15,4,2,3,0,0,0,0,0,0,41,23,57.3,42.7,2,13,3,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-10-10,Man City,Arsenal,0,3,A,0,1,A,M Clattenburg,9,12,6,8,11,10,6,7,2,4,1,0,0,1,0,0,11,26,34.7,65.3,2,5,2,1,8,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-10-10,Stoke,Man United,1,2,A,0,1,A,A Marriner,6,12,2,5,6,13,5,6,2,2,0,0,0,0,0,0,32,17,37.7,62.3,0,3,3,3,5,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-10-10,Arsenal,West Ham,1,0,H,0,0,D,M Jones,20,6,13,3,14,18,7,4,2,2,0,0,0,0,0,0,31,17,65.7,34.3,1,16,3,0,1,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-10-10,Blackburn,Chelsea,1,2,A,1,1,D,P Walton,13,16,6,9,12,14,4,5,2,2,0,0,0,0,0,0,26,22,33.9,66.1,2,7,4,0,7,9,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-10-10,Everton,Stoke,1,0,H,0,0,D,L Probert,18,9,10,1,16,14,6,2,1,1,0,0,0,0,0,0,18,14,64.4,35.6,0,8,10,1,4,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-10-10,Fulham,Wigan,2,0,H,2,0,H,A Marriner,15,8,9,3,7,12,7,1,0,0,0,0,0,0,0,0,29,7,59.1,40.9,2,8,6,0,3,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-10-10,Man United,Tottenham,2,0,H,1,0,H,M Clattenburg,18,11,10,5,12,10,1,4,0,3,0,0,0,0,0,0,7,21,51.3,48.7,0,8,10,0,4,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-10-10,Wolves,Man City,2,1,H,1,1,D,M Dean,10,17,6,9,5,14,5,7,1,2,0,0,0,1,0,1,34,26,52.3,47.7,0,6,4,0,8,9,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-10-10,Aston Villa,Birmingham,0,0,D,0,0,D,H Webb,7,10,3,6,13,11,1,4,2,3,0,0,0,0,0,0,15,19,48.3,51.7,1,4,2,0,6,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-10-10,Bolton,Liverpool,0,1,A,0,0,D,M Atkinson,14,10,10,4,15,13,1,4,2,2,0,0,0,0,0,0,21,18,41.2,58.8,1,3,10,0,5,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-10-10,Newcastle,Sunderland,5,1,H,3,0,H,P Dowd,16,11,12,5,8,18,8,6,3,6,0,1,1,0,1,0,31,18,54.4,45.6,4,5,6,2,6,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-11-10,Blackpool,West Brom,2,1,H,1,0,H,M Oliver,21,12,8,5,16,13,8,2,2,3,0,2,1,0,1,0,33,19,65.4,34.6,3,7,11,1,8,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-10,Birmingham,West Ham,2,2,D,0,0,D,M Oliver,8,16,5,8,12,14,3,4,0,1,0,0,0,0,0,0,22,24,54,46,2,3,3,1,7,9,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-10,Blackburn,Wigan,2,1,H,0,0,D,K Friend,10,16,3,10,16,15,3,6,0,2,0,0,0,0,0,0,18,19,35.8,64.2,0,5,5,0,5,11,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-10,Blackpool,Everton,2,2,D,1,1,D,A Marriner,11,20,8,14,14,12,3,7,2,1,0,0,0,0,0,0,8,26,48.2,51.8,0,6,5,1,12,7,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-10,Bolton,Tottenham,4,2,H,1,0,H,C Foy,18,11,8,6,13,9,7,6,1,0,0,0,1,0,1,0,25,28,43.4,56.6,1,9,8,1,6,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-10,Fulham,Aston Villa,1,1,D,0,1,A,P Walton,14,15,10,8,12,4,3,3,1,0,0,0,0,0,0,0,21,17,57.1,42.9,0,9,5,0,10,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-10,Man United,Wolves,2,1,H,1,0,H,P Dowd,14,8,10,6,6,11,3,2,1,0,0,0,0,0,0,0,32,14,51.8,48.2,0,7,7,0,4,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-10,Sunderland,Stoke,2,0,H,1,0,H,M Atkinson,14,11,7,5,10,13,6,9,0,5,0,0,1,0,0,0,17,20,55.8,44.2,2,4,8,2,3,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-11-10,Arsenal,Newcastle,0,1,A,0,1,A,M Dean,11,7,8,2,16,12,12,2,3,1,1,0,0,0,0,0,32,15,57.6,42.4,0,7,4,0,4,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-11-10,Liverpool,Chelsea,2,0,H,2,0,H,H Webb,9,11,7,7,15,17,2,5,0,2,0,0,0,0,0,0,8,27,35.3,64.7,0,4,5,0,7,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-11-10,West Brom,Man City,0,2,A,0,2,A,L Probert,13,9,7,5,15,16,6,1,3,4,1,1,0,0,0,0,29,11,39.7,60.3,0,5,8,1,5,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-10,Stoke,Birmingham,3,2,H,1,0,H,M Clattenburg,19,14,12,10,6,8,10,4,0,0,0,0,0,0,0,0,38,23,47,53,3,12,4,0,7,7,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-10,Tottenham,Sunderland,1,1,D,0,0,D,H Webb,20,8,12,4,6,15,17,3,2,1,0,0,0,0,0,0,50,9,57,43,1,8,11,0,4,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-11-10,Aston Villa,Blackpool,3,2,H,1,1,D,A Taylor,19,12,12,6,7,10,11,8,2,3,0,0,0,0,0,0,30,26,40.6,59.4,0,13,6,1,6,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-11-10,Chelsea,Fulham,1,0,H,1,0,H,M Atkinson,19,5,10,3,14,15,4,4,2,0,1,0,0,0,0,0,28,17,57.3,42.7,2,7,10,0,1,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-11-10,Everton,Bolton,1,1,D,0,0,D,P Dowd,23,10,12,5,8,12,15,10,0,3,1,0,0,0,0,0,44,20,64.3,35.7,2,14,8,4,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-11-10,Man City,Man United,0,0,D,0,0,D,C Foy,6,7,4,4,10,12,8,5,0,2,0,0,0,0,0,0,27,20,46.6,53.4,0,3,3,0,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-11-10,Newcastle,Blackburn,1,2,A,0,1,A,M Jones,9,7,3,5,16,15,4,1,3,4,0,0,0,0,0,0,32,13,64.3,35.7,0,3,6,0,3,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-11-10,West Ham,West Brom,2,2,D,1,1,D,M Dean,8,14,5,6,13,5,6,7,3,0,0,0,1,1,1,1,16,16,50.4,49.6,0,6,2,1,5,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-11-10,Wigan,Liverpool,1,1,D,0,1,A,P Walton,10,8,8,3,7,10,5,4,0,2,0,0,0,0,0,0,23,14,53.3,46.7,1,4,5,0,5,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-11-10,Wolves,Arsenal,0,2,A,0,1,A,M Halsey,14,12,7,8,7,14,5,2,1,2,0,0,0,0,0,0,35,13,52,48,2,5,7,0,5,7,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-11-10,Aston Villa,Man United,2,2,D,0,0,D,M Dean,12,16,6,10,11,9,9,7,3,4,0,0,1,0,1,0,38,26,40.7,59.3,1,9,1,1,8,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-11-10,Man City,Birmingham,0,0,D,0,0,D,M Jones,21,5,11,3,15,11,6,4,2,0,0,0,0,0,0,0,37,15,59.5,40.5,0,8,13,0,1,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-11-10,Newcastle,Fulham,0,0,D,0,0,D,L Probert,13,10,7,8,11,19,5,5,2,2,0,0,0,0,0,0,30,23,54,46,1,5,7,1,4,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-11-10,Stoke,Liverpool,2,0,H,0,0,D,M Halsey,14,10,7,6,14,10,4,3,2,3,0,1,0,0,0,0,11,17,40,60,2,7,5,0,2,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-11-10,Tottenham,Blackburn,4,2,H,2,0,H,A Marriner,20,12,12,8,11,11,12,6,2,2,0,0,1,0,0,0,30,31,56.9,43.1,2,5,13,0,8,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-11-10,West Ham,Blackpool,0,0,D,0,0,D,K Friend,17,16,4,5,7,7,8,7,0,1,0,0,0,0,0,0,32,27,48.5,51.5,1,11,5,1,6,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-11-10,Wigan,West Brom,1,0,H,0,0,D,A Taylor,13,12,4,6,13,13,5,5,1,1,0,0,0,0,0,0,22,22,60.7,39.3,0,7,5,0,7,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-11-10,Wolves,Bolton,2,3,A,0,1,A,P Walton,10,13,6,7,10,10,12,3,1,0,0,0,0,0,0,0,44,19,55.5,44.5,1,5,3,2,2,9,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-11-10,Chelsea,Sunderland,0,3,A,0,1,A,C Foy,14,19,7,9,9,13,6,3,1,2,0,0,0,0,0,0,31,13,58.3,41.7,0,7,7,0,12,7,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-11-10,Everton,Arsenal,1,2,A,0,1,A,H Webb,14,13,7,8,15,14,9,2,2,2,0,0,0,0,0,0,27,6,48.8,51.2,2,4,7,1,5,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-11-10,Arsenal,Tottenham,2,3,A,2,0,H,P Dowd,12,10,7,6,17,16,2,6,3,1,0,0,0,1,0,1,26,23,60.4,39.6,2,6,5,0,6,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-11-10,Birmingham,Chelsea,1,0,H,1,0,H,M Halsey,1,24,1,9,9,2,4,14,2,0,0,0,0,0,0,0,14,46,38.2,61.8,0,1,0,1,14,8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-11-10,Blackpool,Wolves,2,1,H,2,0,H,M Clattenburg,13,19,9,10,7,9,4,11,0,2,0,0,0,0,0,0,15,56,44.2,55.8,1,5,7,4,6,9,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-11-10,Bolton,Newcastle,5,1,H,2,0,H,H Webb,18,6,9,1,13,9,2,3,0,2,0,1,0,2,0,2,22,22,49.3,50.7,2,10,6,0,6,0,5,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-11-10,Liverpool,West Ham,3,0,H,3,0,H,L Probert,19,6,11,1,8,8,10,2,0,1,0,0,1,0,1,0,25,18,53.7,46.3,1,8,10,0,3,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-11-10,Man United,Wigan,2,0,H,1,0,H,M Atkinson,17,10,12,4,10,14,11,1,0,2,0,2,0,0,0,0,48,6,67.4,32.6,1,9,7,0,6,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-11-10,West Brom,Stoke,0,3,A,0,0,D,C Foy,15,6,8,4,10,9,8,3,0,0,0,0,0,2,0,2,34,15,64.6,35.4,1,7,7,0,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-11-10,Blackburn,Aston Villa,2,0,H,1,0,H,M Oliver,14,16,5,11,15,10,5,8,0,1,0,0,0,0,0,0,22,35,38.3,61.7,2,7,5,0,7,9,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-11-10,Fulham,Man City,1,4,A,0,3,A,L Mason,9,11,3,8,13,16,7,7,2,1,0,0,0,0,0,0,32,21,45.4,54.6,1,4,4,1,5,5,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-10,Sunderland,Everton,2,2,D,1,1,D,P Walton,13,10,8,8,5,7,4,4,0,2,0,0,0,0,0,0,17,27,45.3,54.7,0,7,7,0,5,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-11-10,Aston Villa,Arsenal,2,4,A,0,2,A,M Clattenburg,6,17,4,10,10,7,3,8,1,1,0,0,0,0,0,0,19,20,40.7,59.3,2,4,1,2,11,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-11-10,Bolton,Blackpool,2,2,D,0,1,A,M Dean,24,16,14,10,8,14,4,4,2,2,0,0,0,0,0,0,25,22,48.7,51.3,3,12,9,1,6,9,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-11-10,Everton,West Brom,1,4,A,1,2,A,L Mason,12,7,4,3,11,18,2,2,1,3,1,1,0,0,0,0,19,10,46.6,53.4,0,5,7,0,4,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-11-10,Fulham,Birmingham,1,1,D,0,1,A,H Webb,11,7,7,3,10,9,7,4,1,0,0,0,0,0,0,0,37,21,59,41,1,7,2,0,6,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-11-10,Man United,Blackburn,7,1,H,3,0,H,L Probert,15,3,11,2,6,6,5,2,0,2,0,0,0,0,0,0,19,14,64.9,35.1,3,10,3,1,2,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-11-10,Stoke,Man City,1,1,D,0,0,D,P Walton,16,9,9,4,8,10,6,2,2,2,0,0,0,0,0,0,29,19,36.1,63.9,2,10,4,0,2,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-11-10,West Ham,Wigan,3,1,H,1,0,H,M Halsey,15,10,9,10,8,8,7,2,0,0,0,0,0,1,0,0,22,17,41,59,2,8,6,0,6,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-11-10,Wolves,Sunderland,3,2,H,0,0,D,M Jones,14,15,8,9,11,10,11,5,2,3,0,0,0,0,0,0,48,21,54,46,2,9,3,0,8,7,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-11-10,Newcastle,Chelsea,1,1,D,1,1,D,A Marriner,5,17,3,13,9,11,6,7,2,1,0,0,0,0,0,0,28,37,43,57,2,2,1,3,10,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-11-10,Tottenham,Liverpool,2,1,H,0,1,A,M Atkinson,20,12,13,8,6,16,5,8,0,5,0,0,1,0,0,0,24,25,50.4,49.6,0,11,9,1,6,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-12-10,Arsenal,Fulham,2,1,H,1,1,D,C Foy,15,11,9,7,7,5,3,7,0,0,0,0,0,0,0,0,20,20,54.4,45.6,1,11,3,1,6,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-12-10,Birmingham,Tottenham,1,1,D,0,1,A,K Friend,13,10,5,5,14,7,6,11,1,1,0,0,0,0,0,0,41,31,49.3,50.7,0,7,6,1,6,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-12-10,Blackburn,Wolves,3,0,H,2,0,H,H Webb,10,10,7,7,9,11,8,11,0,2,0,0,0,0,0,0,34,45,41.6,58.4,1,7,2,1,5,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-12-10,Chelsea,Everton,1,1,D,1,0,H,L Probert,12,16,5,7,7,11,7,2,1,4,0,0,1,0,1,0,20,25,56.4,43.6,0,8,4,1,4,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-12-10,Man City,Bolton,1,0,H,1,0,H,A Marriner,19,7,10,2,12,18,8,8,3,2,1,0,0,0,0,0,22,26,59,41,0,13,6,1,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-12-10,Wigan,Stoke,2,2,D,2,2,D,M Jones,15,11,8,7,11,10,5,4,1,4,0,0,0,0,0,0,23,19,64.4,35.6,2,7,6,3,5,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-12-10,Sunderland,West Ham,1,0,H,1,0,H,M Atkinson,17,8,12,2,6,8,9,3,1,3,0,0,0,0,0,0,27,18,57.4,42.6,0,6,11,1,4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
